Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-17,73.964,74.555,72.904,73.007,1473800,0.0,0.0
2017-08-18,72.866,73.298,72.735,72.763,1360900,0.0,0.0
2017-08-21,72.744,73.617,72.669,73.448,1703100,0.0,0.0
2017-08-22,73.542,74.077,73.42,73.945,1331100,0.0,0.0
2017-08-23,73.786,74.218,73.354,74.049,1789500,0.0,0.0
2017-08-24,74.246,74.771,74.039,74.387,1412600,0.0,0.0
2017-08-25,74.49,75.194,74.039,74.621,1245700,0.0,0.0
2017-08-28,74.546,74.875,74.049,74.293,1370100,0.0,0.0
2017-08-29,73.504,73.927,72.237,72.819,2808700,0.0,0.0
2017-08-30,72.707,72.922,72.125,72.631,1429200,0.0,0.0
2017-08-31,72.838,74.03,72.8,73.823,2127000,0.0,0.0
2017-09-01,74.011,74.34,73.345,73.833,1852100,0.0,0.0
2017-09-05,73.748,74.152,73.26,73.495,2151900,0.0,0.0
2017-09-06,73.617,73.617,71.458,72.528,2784800,0.0,0.0
2017-09-07,72.51,72.951,71.421,71.674,2789000,0.0,0.0
2017-09-08,71.496,72.359,71.083,72.312,1921800,0.0,0.0
2017-09-11,73.026,73.945,72.275,73.532,1876800,0.0,0.0
2017-09-12,73.486,74.096,73.12,73.917,1362400,0.0,0.0
2017-09-13,73.776,74.152,73.636,74.086,1668600,0.0,0.0
2017-09-14,74.218,75.025,73.645,74.959,1840100,0.0,0.0
2017-09-15,74.959,75.438,73.889,74.368,2451700,0.0,0.0
2017-09-18,74.405,74.471,72.275,72.904,2810100,0.0,0.0
2017-09-19,72.763,72.969,70.914,71.609,4522400,0.0,0.0
2017-09-20,71.674,73.11,71.543,72.969,2659900,0.0,0.0
2017-09-21,73.007,73.101,72.556,72.876,1366000,0.0,0.0
2017-09-22,72.678,74.086,72.678,73.41,3027100,0.0,0.0
2017-09-25,73.091,73.645,71.111,71.562,2730400,0.0,0.0
2017-09-26,72.04,73.054,72.031,72.876,1972000,0.0,0.0
2017-09-27,73.063,73.532,72.303,73.364,1949800,0.0,0.0
2017-09-28,73.044,74.687,72.979,74.236,1928100,0.0,0.0
2017-09-29,74.246,74.809,74.114,74.696,1455800,0.0,0.0
2017-10-02,74.884,75.456,74.189,75.006,1557900,0.0,0.0
2017-10-03,74.818,75.25,74.265,74.593,1696700,0.0,0.0
2017-10-04,74.387,74.734,72.575,72.913,2201200,0.0,0.0
2017-10-05,72.847,73.833,72.378,72.509,3200400,0.0,0.0
2017-10-06,72.594,72.932,71.731,71.928,1998900,0.0,0.0
2017-10-09,71.702,71.824,69.9,70.679,2455300,0.0,0.0
2017-10-10,70.811,71.646,70.295,70.811,2817600,0.0,0.0
2017-10-11,70.783,71.186,70.426,70.886,1862800,0.0,0.0
2017-10-12,70.698,70.839,69.112,69.656,4312900,0.0,0.0
2017-10-13,67.104,70.126,66.803,69.994,4928000,0.0,0.0
2017-10-16,69.722,70.83,69.685,70.567,3428500,0.0,0.0
2017-10-17,70.97,73.532,70.67,72.097,3771300,0.0,0.0
2017-10-18,72.303,73.307,72.237,72.688,4521900,0.0,0.0
2017-10-19,73.486,75.034,72.134,74.884,6572100,0.0,0.0
2017-10-20,75.222,76.151,75.034,76.066,3793200,0.0,0.0
2017-10-23,76.329,76.742,75.729,75.785,2277200,0.0,0.0
2017-10-24,75.569,75.973,74.255,74.677,2453100,0.0,0.0
2017-10-25,74.433,74.443,73.157,74.33,2922200,0.0,0.0
2017-10-26,74.546,74.687,71.984,72.162,3925400,0.0,0.0
2017-10-27,72.125,73.054,71.308,71.956,2899600,0.0,0.0
2017-10-30,71.571,72.172,71.28,71.496,2865600,0.0,0.0
2017-10-31,71.477,72.838,70.379,70.998,3483100,0.0,0.0
2017-11-01,71.074,72.763,70.661,72.106,3895600,0.0,0.0
2017-11-02,71.646,72.707,71.12,71.731,2395800,0.0,0.0
2017-11-03,72.181,72.725,71.064,71.731,2124500,0.0,0.0
2017-11-06,71.749,72.707,71.731,72.143,2455000,0.0,0.0
2017-11-07,72.256,73.392,72.19,73.129,1707700,0.0,0.0
2017-11-08,72.932,74.724,72.735,74.011,2653100,0.0,0.0
2017-11-09,73.664,74.593,73.636,74.527,2668800,0.0,0.0
2017-11-10,74.283,74.452,73.495,73.842,1804600,0.0,0.0
2017-11-13,73.701,73.701,72.472,72.932,1878000,0.0,0.0
2017-11-14,72.735,72.904,71.064,71.374,3323200,0.0,0.0
2017-11-15,71.074,71.139,70.238,70.323,2410200,0.0,0.0
2017-11-16,70.501,71.533,70.501,71.299,2608500,0.0,0.0
2017-11-17,70.952,71.261,70.36,70.614,1735500,0.0,0.0
2017-11-20,70.614,70.783,69.694,70.022,2122700,0.0,0.0
2017-11-21,70.182,71.271,69.713,71.224,1860300,0.0,0.0
2017-11-22,71.177,73.382,70.811,72.331,1582000,0.0,0.0
2017-11-24,72.528,72.603,71.646,72.444,482300,0.0,0.0
2017-11-27,72.444,72.913,71.777,72.594,1347700,0.0,0.0
2017-11-28,72.594,73.41,72.2,73.27,1272600,0.0,0.0
2017-11-29,73.232,76.573,72.979,75.212,3616000,0.0,0.0
2017-11-30,77.653,80.75,77.653,79.774,8262200,0.0,0.0
2017-12-01,79.473,79.661,77.643,78.882,3486400,0.0,0.0
2017-12-04,79.539,80.599,79.023,79.088,2258500,0.0,0.0
2017-12-05,79.126,79.126,77.315,78.103,2626700,0.0,0.0
2017-12-06,78.197,78.338,77.033,77.99,1760300,0.0,0.0
2017-12-07,77.934,80.459,77.155,79.83,3036900,0.0,0.0
2017-12-08,80.14,80.29,78.957,79.623,2683300,0.0,0.0
2017-12-11,79.595,80.477,79.417,79.745,2242800,0.0,0.0
2017-12-12,81.059,81.801,80.815,81.134,3107700,0.0,0.0
2017-12-13,81.21,82.871,80.187,82.204,3067300,0.0,0.0
2017-12-14,81.979,82.383,80.797,80.853,1729400,0.0,0.0
2017-12-15,81.303,83.237,81.172,83.021,3810900,0.0,0.0
2017-12-18,83.518,84.551,83.227,84.175,2573000,0.0,0.0
2017-12-19,84.297,84.738,83.246,83.368,2512000,0.0,0.0
2017-12-20,81.998,82.533,79.511,81.134,3414900,0.0,0.0
2017-12-21,81.2,82.974,81.106,82.439,1957400,0.0,0.0
2017-12-22,82.57,83.621,82.448,83.612,1908900,0.0,0.0
2017-12-26,83.753,84.41,83.49,83.659,921900,0.0,0.0
2017-12-27,83.471,83.621,81.866,82.486,1698200,0.0,0.0
2017-12-28,82.739,83.058,82.242,82.88,1228000,0.0,0.0
2017-12-29,83.04,83.584,82.383,82.439,1242800,0.0,0.0
2018-01-02,82.589,84.288,82.392,84.006,1826900,0.0,0.0
2018-01-03,83.255,83.809,81.285,81.688,2402200,0.0,0.0
2018-01-04,81.031,81.407,80.149,80.675,2750300,0.0,0.0
2018-01-05,80.881,81.679,79.999,81.585,3079100,0.0,0.0
2018-01-08,81.313,81.594,80.524,81.416,1367400,0.0,0.0
2018-01-09,81.181,81.669,80.656,80.712,1842900,0.0,0.0
2018-01-10,80.468,81.125,79.699,79.736,1740800,0.0,0.0
2018-01-11,80.074,81.998,80.065,81.622,1911100,0.0,0.0
2018-01-12,81.988,83.556,81.388,83.34,1871300,0.0,0.0
2018-01-16,83.556,84.494,83.068,83.331,2394100,0.0,0.0
2018-01-17,83.565,84.175,83.143,83.903,1325600,0.0,0.0
2018-01-18,84.063,84.917,83.65,84.569,2124000,0.0,0.0
2018-01-19,84.766,87.582,84.522,87.291,4204200,0.0,0.0
2018-01-22,87.169,87.648,86.418,87.15,1844000,0.0,0.0
2018-01-23,86.634,87.01,85.508,86.09,1532400,0.0,0.0
2018-01-24,86.399,86.737,85.461,85.865,1165600,0.0,0.0
2018-01-25,86.362,87.516,86.202,87.122,2065800,0.0,0.0
2018-01-26,87.338,91.148,87.019,91.101,3621800,0.0,0.0
2018-01-29,90.81,92.368,90.435,91.618,3608600,0.0,0.0
2018-01-30,95.306,100.271,94.79,95.212,6562400,0.0,0.0
2018-01-31,95.728,96.836,94.077,94.94,3733500,0.0,0.0
2018-02-01,94.555,97.202,94.123,95.954,3193600,0.0,0.0
2018-02-02,95.297,95.963,93.466,93.56,2417600,0.0,0.0
2018-02-05,92.847,93.617,89.741,89.994,2670600,0.0,0.0
2018-02-06,88.811,93.035,88.323,92.641,3353800,0.0,0.0
2018-02-07,92.218,94.133,91.974,92.35,1894800,0.0,0.0
2018-02-08,92.547,93.147,90.013,90.069,2129300,0.0,0.0
2018-02-09,91.045,92.725,88.924,91.824,2532000,0.0,0.0
2018-02-12,92.472,92.913,90.491,92.237,1512200,0.0,0.0
2018-02-13,91.486,93.1,91.317,92.838,1139500,0.0,0.0
2018-02-14,92.218,94.78,91.871,93.767,2224800,0.0,0.0
2018-02-15,94.358,95.128,93.316,94.743,1999600,0.0,0.0
2018-02-16,94.527,95.935,94.123,94.79,1893500,0.0,0.0
2018-02-20,94.489,95.175,94.358,94.79,1413300,0.0,0.0
2018-02-21,94.489,95.587,94.123,94.18,1340000,0.0,0.0
2018-02-22,94.733,95.672,94.001,94.358,1485500,0.0,0.0
2018-02-23,95.043,95.184,93.682,94.64,1650700,0.0,0.0
2018-02-26,94.508,94.649,92.96,93.87,1815400,0.0,0.0
2018-02-27,94.189,96.648,93.908,95.315,3133000,0.0,0.0
2018-02-28,95.334,95.937,93.451,93.469,2896100,0.35,0.0
2018-03-01,93.705,95.033,92.33,93.639,2312900,0.0,0.0
2018-03-02,93.234,95.72,93.065,95.475,2054700,0.0,0.0
2018-03-05,95.023,95.494,93.912,95.221,1755800,0.0,0.0
2018-03-06,95.372,95.814,94.581,95.108,1529400,0.0,0.0
2018-03-07,94.505,95.664,94.204,95.41,1686400,0.0,0.0
2018-03-08,95.598,96.766,95.315,96.389,1261100,0.0,0.0
2018-03-09,96.709,98.103,96.238,97.849,1614900,0.0,0.0
2018-03-12,97.717,98.131,96.813,97.528,2411100,0.0,0.0
2018-03-13,97.933,97.933,96.295,96.606,1798600,0.0,0.0
2018-03-14,96.85,97.472,95.683,95.993,1737600,0.0,0.0
2018-03-15,96.285,97.82,96.069,97.142,1349600,0.0,0.0
2018-03-16,97.152,97.877,96.511,96.784,2068900,0.0,0.0
2018-03-19,96.606,96.832,95.72,96.681,1115800,0.0,0.0
2018-03-20,96.766,96.784,93.94,94.741,1576400,0.0,0.0
2018-03-21,94.242,95.871,94.242,95.023,1959800,0.0,0.0
2018-03-22,94.637,95.796,93.846,93.978,1740700,0.0,0.0
2018-03-23,94.458,95.692,92.848,93.027,1901700,0.0,0.0
2018-03-26,93.893,94.166,91.219,92.273,1927600,0.0,0.0
2018-03-27,92.528,93.159,91.285,91.756,2374000,0.0,0.0
2018-03-28,92.057,92.914,91.473,91.492,1929300,0.0,0.0
2018-03-29,92.01,92.123,90.22,91.351,3301600,0.0,0.0
2018-04-02,91.661,92.245,89.156,89.768,1979500,0.0,0.0
2018-04-03,90.155,91.511,89.787,91.416,2390700,0.0,0.0
2018-04-04,90.315,91.69,90.286,91.219,2638700,0.0,0.0
2018-04-05,91.351,92.669,91.068,92.518,3632600,0.0,0.0
2018-04-06,92.066,92.452,90.145,90.635,1965700,0.0,0.0
2018-04-09,91.106,91.878,90.663,90.701,1249900,0.0,0.0
2018-04-10,91.586,91.661,90.663,91.285,2080400,0.0,0.0
2018-04-11,90.785,91.492,90.522,90.588,1472200,0.0,0.0
2018-04-12,91.049,91.511,90.672,91.002,1256700,0.0,0.0
2018-04-13,90.908,91.087,90.145,90.672,1953300,0.0,0.0
2018-04-16,91.341,92.076,90.748,91.765,1738000,0.0,0.0
2018-04-17,92.104,92.339,90.625,92.019,2419700,0.0,0.0
2018-04-18,92.198,93.686,92.113,92.98,1935200,0.0,0.0
2018-04-19,92.791,93.093,92.283,92.678,1133200,0.0,0.0
2018-04-20,92.735,92.952,91.605,91.774,1581000,0.0,0.0
2018-04-23,91.774,92.038,90.776,91.256,2796400,0.0,0.0
2018-04-24,91.887,91.934,90.409,91.172,2534000,0.0,0.0
2018-04-25,91.002,92.697,90.145,92.688,1847500,0.0,0.0
2018-04-26,90.993,91.256,89.156,89.787,3335000,0.0,0.0
2018-04-27,89.881,90.738,89.797,90.644,1663900,0.0,0.0
2018-04-30,90.946,91.303,90.164,90.164,3189000,0.0,0.0
2018-05-01,91.002,91.115,87.612,90.597,3119000,0.0,0.0
2018-05-02,89.928,93.545,89.721,92.047,2737900,0.0,0.0
2018-05-03,91.492,91.652,88.742,90.258,2281200,0.0,0.0
2018-05-04,90.635,92.029,89.994,91.869,1506500,0.0,0.0
2018-05-07,91.972,92.481,91.586,91.934,1268400,0.0,0.0
2018-05-08,92.217,92.264,91.275,91.727,2081500,0.0,0.0
2018-05-09,91.699,94.468,91.407,94.289,2273300,0.0,0.0
2018-05-10,94.666,95.937,94.411,95.56,1724700,0.0,0.0
2018-05-11,95.457,96.276,95.118,95.852,1948700,0.0,0.0
2018-05-14,96.059,96.549,95.654,95.852,1769200,0.0,0.0
2018-05-15,95.315,95.796,94.779,95.174,1096900,0.0,0.0
2018-05-16,95.362,97.331,95.023,96.926,2154000,0.0,0.0
2018-05-17,96.709,98.009,95.946,97.095,1878200,0.0,0.0
2018-05-18,97.218,97.566,96.662,96.841,1214100,0.0,0.0
2018-05-21,97.566,98.433,97.528,97.811,1353400,0.0,0.0
2018-05-22,97.924,98.743,97.378,97.387,1681100,0.0,0.0
2018-05-23,97.001,97.802,96.361,97.481,3101800,0.0,0.0
2018-05-24,97.246,97.811,96.558,97.566,1181500,0.0,0.0
2018-05-25,97.397,98.028,97.397,97.651,1165300,0.0,0.0
2018-05-29,97.02,97.51,96.267,97.265,1064900,0.0,0.0
2018-05-30,98.084,99.308,97.651,98.79,1623300,0.0,0.0
2018-05-31,98.734,99.027,97.203,97.458,1889400,0.35,0.0
2018-06-01,98.072,98.743,97.647,98.573,1274800,0.0,0.0
2018-06-04,98.573,99.206,98.516,98.564,1919900,0.0,0.0
2018-06-05,98.545,99.31,98.309,98.507,1396200,0.0,0.0
2018-06-06,98.583,99.329,98.356,98.885,1703500,0.0,0.0
2018-06-07,99.263,99.679,99.027,99.518,1809100,0.0,0.0
2018-06-08,99.159,99.603,97.949,99.584,1939000,0.0,0.0
2018-06-11,99.688,101.209,99.688,100.576,1875300,0.0,0.0
2018-06-12,100.879,101.058,100.189,100.453,1499100,0.0,0.0
2018-06-13,100.983,101.455,99.745,99.858,1431500,0.0,0.0
2018-06-14,99.887,100.746,99.442,100.17,1505500,0.0,0.0
2018-06-15,100.132,100.85,100.066,100.642,2046800,0.0,0.0
2018-06-18,100.529,101.191,100.019,100.113,954100,0.0,0.0
2018-06-19,99.594,100.416,99.329,99.707,1062100,0.0,0.0
2018-06-20,99.849,101.928,99.65,101.852,1600800,0.0,0.0
2018-06-21,102.117,102.854,101.465,101.644,1776600,0.0,0.0
2018-06-22,102.258,102.334,100.746,100.86,2811800,0.0,0.0
2018-06-25,100.595,100.784,98.913,99.424,2068700,0.0,0.0
2018-06-26,99.499,99.905,99.301,99.537,1828800,0.0,0.0
2018-06-27,99.679,99.679,98.441,98.441,1248000,0.0,0.0
2018-06-28,97.779,97.931,96.806,97.411,1631500,0.0,0.0
2018-06-29,97.222,97.657,96.107,96.948,1258700,0.0,0.0
2018-07-02,96.655,97.553,95.719,97.505,1403100,0.0,0.0
2018-07-03,97.553,98.554,97.401,98.148,741700,0.0,0.0
2018-07-05,98.29,98.63,97.108,97.779,2002200,0.0,0.0
2018-07-06,97.968,99.669,97.817,99.424,1233600,0.0,0.0
2018-07-09,99.414,100.321,99.064,99.896,960500,0.0,0.0
2018-07-10,99.887,100.472,99.301,99.972,1024800,0.0,0.0
2018-07-11,99.82,100.397,99.603,99.707,1018000,0.0,0.0
2018-07-12,100.019,100.378,99.424,99.565,1370900,0.0,0.0
2018-07-13,99.509,100.803,99.48,100.68,1111100,0.0,0.0
2018-07-16,100.633,101.03,100.34,100.945,1167000,0.0,0.0
2018-07-17,100.86,102.504,100.302,102.438,1805300,0.0,0.0
2018-07-18,102.268,102.409,100.595,100.718,1428500,0.0,0.0
2018-07-19,100.368,102.06,99.82,101.767,3015900,0.0,0.0
2018-07-20,102.041,102.343,101.143,102.05,1216200,0.0,0.0
2018-07-23,103.411,103.94,102.258,102.391,2038600,0.0,0.0
2018-07-24,102.05,102.485,101.342,102.202,2428100,0.0,0.0
2018-07-25,105.688,112.822,105.273,111.622,4998800,0.0,0.0
2018-07-26,112.813,117.651,112.274,117.452,3970000,0.0,0.0
2018-07-27,117.613,117.613,115.44,117.311,2252300,0.0,0.0
2018-07-30,117.547,119.446,116.498,117.216,1912800,0.0,0.0
2018-07-31,116.952,117.613,115.629,117.386,1650500,0.0,0.0
2018-08-01,117.811,120.24,117.358,117.717,2156100,0.0,0.0
