Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-10,50.221,50.434,49.815,50.055,4268900,0.0,0.0
2017-04-11,50.046,50.849,49.473,50.831,5431100,0.0,0.0
2017-04-12,51.431,52.225,51.218,51.246,6956900,0.0,0.0
2017-04-13,51.08,51.117,50.12,50.138,4207100,0.0,0.0
2017-04-17,50.267,50.526,49.99,50.517,2852400,0.0,0.0
2017-04-18,50.461,50.84,49.677,50.24,3620100,0.0,0.0
2017-04-19,50.572,50.858,50.295,50.452,2880100,0.0,0.0
2017-04-20,50.701,51.818,50.701,51.652,4279900,0.0,0.0
2017-04-21,51.541,51.837,51.089,51.357,3828100,0.0,0.0
2017-04-24,51.883,52.345,51.745,52.151,3573600,0.0,0.0
2017-04-25,52.548,53.397,52.538,52.705,5313700,0.0,0.0
2017-04-26,52.815,53.102,52.354,52.566,5407400,0.0,0.0
2017-04-27,51.338,52.086,50.332,51.468,10258700,0.0,0.0
2017-04-28,51.625,52.058,51.385,51.901,5012200,0.0,0.0
2017-05-01,52.178,52.825,51.855,51.957,4157000,0.0,0.0
2017-05-02,52.021,53.969,51.975,53.849,4894100,0.0,0.0
2017-05-03,53.637,53.932,53.397,53.692,4023900,0.0,0.0
2017-05-04,53.932,54.145,53.12,53.859,3847300,0.0,0.0
2017-05-05,53.914,54.052,53.489,53.914,2423600,0.0,0.0
2017-05-08,54.006,54.219,52.852,53.065,3625200,0.0,0.0
2017-05-09,53.314,54.062,53.231,53.803,4467900,0.0,0.0
2017-05-10,53.702,54.089,53.517,53.886,5051200,0.0,0.0
2017-05-11,53.729,53.905,53.046,53.628,2611100,0.0,0.0
2017-05-12,53.434,53.757,52.705,52.825,3069600,0.0,0.0
2017-05-15,52.843,53.859,52.843,53.572,3723500,0.0,0.0
2017-05-16,53.646,54.117,53.222,53.794,4728300,0.0,0.0
2017-05-17,53.794,53.794,52.465,52.658,4195600,0.0,0.0
2017-05-18,52.742,53.342,52.585,52.889,3576900,0.0,0.0
2017-05-19,53.129,53.877,53.055,53.582,3389200,0.0,0.0
2017-05-22,53.914,54.874,53.785,54.394,5768900,0.0,0.0
2017-05-23,54.699,55.225,54.293,55.059,2960600,0.0,0.0
2017-05-24,55.216,55.41,54.8,55.003,3078000,0.0,0.0
2017-05-25,55.188,56.49,55.188,56.24,6800000,0.0,0.0
2017-05-26,56.176,56.453,55.853,56.01,4928200,0.0,0.0
2017-05-30,55.908,55.927,54.874,54.911,3777200,0.0,0.0
2017-05-31,55.29,55.576,54.588,55.474,4088200,0.0,0.0
2017-06-01,55.557,55.945,55.447,55.668,4689300,0.0,0.0
2017-06-02,56.13,56.536,55.613,55.723,5340200,0.0,0.0
2017-06-05,55.691,56.607,55.293,56.422,5241500,0.125,0.0
2017-06-06,56.117,56.598,55.525,55.599,5296300,0.0,0.0
2017-06-07,55.034,55.83,54.035,55.469,6816700,0.0,0.0
2017-06-08,55.469,55.599,54.424,54.729,5397600,0.0,0.0
2017-06-09,54.96,55.284,54.683,55.007,5642700,0.0,0.0
2017-06-12,55.007,55.007,53.314,54.572,6076300,0.0,0.0
2017-06-13,54.47,55.09,54.276,54.775,5015500,0.0,0.0
2017-06-14,55.155,55.58,54.609,55.071,4219200,0.0,0.0
2017-06-15,54.803,55.7,54.572,55.608,5063300,0.0,0.0
2017-06-16,55.515,56.033,55.506,55.774,6207600,0.0,0.0
2017-06-19,56.098,56.514,55.885,56.357,4964600,0.0,0.0
2017-06-20,56.292,56.496,55.728,55.811,4835700,0.0,0.0
2017-06-21,55.895,56.773,55.895,56.459,3951500,0.0,0.0
2017-06-22,57.245,57.625,56.477,56.912,5485700,0.0,0.0
2017-06-23,56.995,57.532,56.727,57.282,5079200,0.0,0.0
2017-06-26,57.449,58.05,56.995,57.125,4256300,0.0,0.0
2017-06-27,57.125,57.56,56.857,56.903,2805800,0.0,0.0
2017-06-28,57.18,57.773,57.18,57.366,2730700,0.0,0.0
2017-06-29,57.615,58.004,56.644,57.18,3186600,0.0,0.0
2017-06-30,57.393,57.893,57.329,57.486,3186400,0.0,0.0
2017-07-03,57.837,58.032,57.403,57.421,1695200,0.0,0.0
2017-07-05,57.486,58.624,57.44,58.429,3150900,0.0,0.0
2017-07-06,58.189,58.966,57.958,58.614,5594100,0.0,0.0
2017-07-07,58.651,59.567,58.651,59.428,3405500,0.0,0.0
2017-07-10,58.226,59.123,58.207,58.402,5120600,0.0,0.0
2017-07-11,58.355,58.614,57.134,57.18,5364400,0.0,0.0
2017-07-12,57.791,57.995,57.255,57.43,4939500,0.0,0.0
2017-07-13,57.356,57.791,56.801,57.375,4932900,0.0,0.0
2017-07-14,57.403,57.477,56.875,57.292,3297000,0.0,0.0
2017-07-17,57.292,57.782,56.968,57.486,3593400,0.0,0.0
2017-07-18,57.273,57.514,56.82,56.958,5117600,0.0,0.0
2017-07-19,56.801,56.995,55.932,56.81,7129500,0.0,0.0
2017-07-20,56.755,56.884,55.654,55.876,6469700,0.0,0.0
2017-07-21,55.7,55.978,55.404,55.765,5106100,0.0,0.0
2017-07-24,55.737,55.839,55.312,55.33,3354600,0.0,0.0
2017-07-25,55.682,55.913,54.34,54.414,7337100,0.0,0.0
2017-07-26,54.442,55.349,54.165,55.062,5523000,0.0,0.0
2017-07-27,52.231,54.035,49.743,52.333,14339700,0.0,0.0
2017-07-28,52.324,52.481,51.463,52.324,5798700,0.0,0.0
2017-07-31,52.638,52.731,51.269,51.352,4667700,0.0,0.0
2017-08-01,51.695,52.148,51.149,51.547,4671400,0.0,0.0
2017-08-02,51.473,51.778,50.982,51.528,4055500,0.0,0.0
2017-08-03,51.519,52.129,51.436,51.907,4616100,0.0,0.0
2017-08-04,51.981,52.37,51.621,52.342,3499100,0.0,0.0
2017-08-07,52.518,52.611,51.029,51.223,5446500,0.0,0.0
2017-08-08,51.167,51.297,50.492,50.705,5306800,0.0,0.0
2017-08-09,50.585,51.334,50.511,50.594,4456900,0.0,0.0
2017-08-10,50.418,50.474,49.678,49.965,4836600,0.0,0.0
2017-08-11,49.844,50.298,49.003,50.085,4232600,0.0,0.0
2017-08-14,50.511,50.871,50.381,50.622,4657800,0.0,0.0
2017-08-15,50.918,51.223,50.677,51.066,4249400,0.0,0.0
2017-08-16,51.251,51.547,51.019,51.167,3257100,0.0,0.0
2017-08-17,51.038,51.038,49.132,49.169,5181600,0.0,0.0
2017-08-18,49.354,49.965,49.141,49.188,6061500,0.0,0.0
2017-08-21,49.4,50.011,49.326,49.53,5128700,0.0,0.0
2017-08-22,49.674,50.147,49.516,49.544,5358200,0.125,0.0
2017-08-23,49.377,49.442,47.921,47.958,13366000,0.0,0.0
2017-08-24,48.32,48.366,46.818,47.022,8512000,0.0,0.0
2017-08-25,47.198,49.062,47.142,48.848,8842700,0.0,0.0
2017-08-28,48.783,48.885,47.782,47.986,8370200,0.0,0.0
2017-08-29,47.495,47.856,47.198,47.717,5508500,0.0,0.0
2017-08-30,47.615,47.865,47.263,47.773,4232700,0.0,0.0
2017-08-31,48.079,48.45,47.856,48.348,4515800,0.0,0.0
2017-09-01,48.542,48.672,48.134,48.394,3976600,0.0,0.0
2017-09-05,48.042,48.199,47.291,47.42,5115200,0.0,0.0
2017-09-06,46.864,48.255,46.141,47.912,8588100,0.0,0.0
2017-09-07,47.93,48.756,47.726,48.413,6046000,0.0,0.0
2017-09-08,48.227,49.173,48.107,49.025,5065100,0.0,0.0
2017-09-11,49.507,49.785,48.635,49.701,8025600,0.0,0.0
2017-09-12,49.609,50.082,49.256,50.026,5407900,0.0,0.0
2017-09-13,50.054,50.731,49.748,50.684,5925000,0.0,0.0
2017-09-14,50.517,50.842,50.202,50.397,7722100,0.0,0.0
2017-09-15,50.48,50.768,49.896,50.74,14576100,0.0,0.0
2017-09-18,50.833,50.944,49.933,50.156,6109900,0.0,0.0
2017-09-19,50.091,50.564,49.553,49.646,4664400,0.0,0.0
2017-09-20,49.989,50.332,49.544,50.304,4609100,0.0,0.0
2017-09-21,50.221,50.786,49.803,50.657,3276600,0.0,0.0
2017-09-22,50.666,51.027,50.295,50.935,3053800,0.0,0.0
2017-09-25,50.851,51.204,50.471,51.111,3498100,0.0,0.0
2017-09-26,51.361,51.89,51.092,51.667,4115800,0.0,0.0
2017-09-27,51.918,52.446,51.343,51.816,7028700,0.0,0.0
2017-09-28,51.741,52.381,51.556,52.085,5717900,0.0,0.0
2017-09-29,52.122,52.53,51.806,51.908,3751300,0.0,0.0
2017-10-02,51.945,52.177,51.556,51.918,4316600,0.0,0.0
2017-10-03,51.871,54.301,51.741,54.254,7545000,0.0,0.0
2017-10-04,54.254,55.237,54.097,54.134,6477500,0.0,0.0
2017-10-05,54.245,54.245,53.615,54.05,3703700,0.0,0.0
2017-10-06,53.93,55.126,53.772,54.189,3984200,0.0,0.0
2017-10-09,54.245,54.56,53.216,53.466,3789100,0.0,0.0
2017-10-10,54.458,54.876,53.689,53.791,5022900,0.0,0.0
2017-10-11,53.791,54.523,53.791,54.291,4194600,0.0,0.0
2017-10-12,54.505,55.08,54.329,54.533,3509900,0.0,0.0
2017-10-13,54.551,54.857,54.254,54.82,3138700,0.0,0.0
2017-10-16,54.662,54.876,54.236,54.597,4840000,0.0,0.0
2017-10-17,54.709,55.46,54.375,54.458,3673800,0.0,0.0
2017-10-18,54.449,54.699,54.282,54.551,2580800,0.0,0.0
2017-10-19,54.199,54.792,53.271,54.366,5945500,0.0,0.0
2017-10-20,54.551,55.209,54.533,55.052,4905800,0.0,0.0
2017-10-23,55.172,55.534,54.31,54.486,4580200,0.0,0.0
2017-10-24,54.56,54.801,54.097,54.523,4289300,0.0,0.0
2017-10-25,54.542,54.542,52.353,53.003,10577600,0.0,0.0
2017-10-26,53.244,54.449,50.249,51.102,14331700,0.0,0.0
2017-10-27,51.12,51.491,49.646,50.174,8995800,0.0,0.0
2017-10-30,50.109,51.092,49.868,50.749,4518500,0.0,0.0
2017-10-31,50.684,50.684,49.915,49.943,4230300,0.0,0.0
2017-11-01,50.1,50.499,49.646,50.063,4230300,0.0,0.0
2017-11-02,50.072,50.156,49.562,50.063,3080700,0.0,0.0
2017-11-03,50.063,50.304,49.711,50.202,3057500,0.0,0.0
2017-11-06,50.156,51.139,50.156,50.555,3694000,0.0,0.0
2017-11-07,50.629,50.629,49.887,49.952,3278000,0.0,0.0
2017-11-08,49.831,50.415,49.572,50.082,3093400,0.0,0.0
2017-11-09,49.813,50.202,49.395,49.572,3896900,0.0,0.0
2017-11-10,49.516,49.831,49.368,49.599,2485900,0.0,0.0
2017-11-13,49.497,49.59,48.941,49.377,2982000,0.0,0.0
2017-11-14,49.108,49.933,49.071,49.841,3060900,0.0,0.0
2017-11-15,49.748,50.814,49.145,50.657,4895700,0.0,0.0
2017-11-16,51.018,51.463,50.675,51.25,4550300,0.0,0.0
2017-11-17,51.009,51.157,50.351,50.731,3104600,0.0,0.0
2017-11-20,50.861,50.925,50.258,50.675,4087400,0.0,0.0
2017-11-21,50.684,51.445,50.638,51.398,4025500,0.0,0.0
2017-11-22,51.259,51.51,50.925,51.083,3258000,0.0,0.0
2017-11-24,51.027,51.306,50.935,51.129,1374000,0.0,0.0
2017-11-27,51.129,51.213,50.527,50.629,3129100,0.0,0.0
2017-11-28,50.684,52.131,50.545,52.085,6663900,0.0,0.0
2017-11-29,52.437,55.311,52.4,54.597,9702600,0.0,0.0
2017-11-30,54.625,57.036,54.616,56.257,13382200,0.0,0.0
2017-12-01,56.109,57.157,55.182,55.562,6184900,0.0,0.0
2017-12-04,57.175,58.316,56.415,57.518,9064400,0.0,0.0
2017-12-05,57.676,57.769,56.767,57.231,4509000,0.0,0.0
2017-12-06,57.31,57.486,56.678,56.79,2886700,0.125,0.0
2017-12-07,56.585,58.611,56.362,58.555,5778800,0.0,0.0
2017-12-08,58.917,59.428,58.676,58.843,4377600,0.0,0.0
2017-12-11,58.982,59.215,58.462,58.834,4372100,0.0,0.0
2017-12-12,58.964,59.419,58.796,58.936,3218800,0.0,0.0
2017-12-13,59.187,59.205,58.555,58.666,4194100,0.0,0.0
2017-12-14,59.335,60.116,59.177,59.326,5062100,0.0,0.0
2017-12-15,59.679,60.32,59.289,60.116,6471000,0.0,0.0
2017-12-18,60.488,61.091,60.162,61.045,4475800,0.0,0.0
2017-12-19,61.324,61.537,60.738,61.249,3969200,0.0,0.0
2017-12-20,61.695,61.76,60.803,61.407,5166900,0.0,0.0
2017-12-21,61.788,62.244,61.305,61.352,3419400,0.0,0.0
2017-12-22,61.602,61.621,60.915,61.296,2243800,0.0,0.0
2017-12-26,61.101,61.63,61.101,61.305,2041500,0.0,0.0
2017-12-27,61.268,61.324,60.915,61.287,3639900,0.0,0.0
2017-12-28,61.324,61.342,60.868,61.203,2164900,0.0,0.0
2017-12-29,61.324,61.398,60.803,60.813,1977200,0.0,0.0
2018-01-02,61.24,61.668,60.868,61.593,3791500,0.0,0.0
2018-01-03,61.435,61.5,60.023,60.311,5006400,0.0,0.0
2018-01-04,60.395,60.422,59.596,60.116,4161400,0.0,0.0
2018-01-05,60.302,60.339,59.354,59.763,3160900,0.0,0.0
2018-01-08,59.642,59.8,58.964,59.465,4552500,0.0,0.0
2018-01-09,58.796,59.196,57.839,57.96,7776800,0.0,0.0
2018-01-10,58.09,58.917,57.867,58.499,7200100,0.0,0.0
2018-01-11,59.122,60.906,58.824,60.246,5356300,0.0,0.0
2018-01-12,60.59,61.277,60.348,60.729,3809300,0.0,0.0
2018-01-16,60.868,61.426,60.404,60.831,4512700,0.0,0.0
2018-01-17,61.175,61.807,60.813,61.389,4919900,0.0,0.0
2018-01-18,61.398,61.584,60.172,60.45,4199500,0.0,0.0
2018-01-19,60.766,60.766,59.568,60.441,5110300,0.0,0.0
2018-01-22,60.265,60.441,59.837,60.292,4216300,0.0,0.0
2018-01-23,60.144,60.859,59.661,60.636,4501500,0.0,0.0
2018-01-24,58.193,59.066,57.449,57.802,10398000,0.0,0.0
2018-01-25,58.555,58.564,55.052,55.925,11178300,0.0,0.0
2018-01-26,56.557,57.208,55.99,56.511,6043600,0.0,0.0
2018-01-29,56.251,56.399,55.823,56.083,6157900,0.0,0.0
2018-01-30,55.396,56.186,55.396,55.591,4428500,0.0,0.0
2018-01-31,55.851,57.124,55.851,56.492,5725000,0.0,0.0
2018-02-01,56.223,56.79,55.795,56.037,4351200,0.0,0.0
2018-02-02,55.702,55.99,54.504,54.55,4480200,0.0,0.0
2018-02-05,53.909,54.578,52.134,52.952,7969600,0.0,0.0
2018-02-06,51.884,54.29,51.614,54.021,6963900,0.0,0.0
2018-02-07,53.937,54.857,53.788,53.788,4473200,0.0,0.0
2018-02-08,53.779,53.826,51.661,51.688,8789300,0.0,0.0
2018-02-09,52.543,52.766,50.183,51.568,6653200,0.0,0.0
2018-02-12,52.162,53.222,51.763,52.785,4427100,0.0,0.0
2018-02-13,52.543,53.194,52.181,53.11,3943400,0.0,0.0
2018-02-14,52.906,54.244,52.822,53.64,4278800,0.0,0.0
2018-02-15,54.086,54.318,53.398,54.058,3283800,0.0,0.0
2018-02-16,54.272,54.708,54.086,54.141,3838700,0.0,0.0
2018-02-20,53.965,54.346,53.426,53.64,3563100,0.0,0.0
2018-02-21,53.723,55.089,53.575,53.918,3448200,0.0,0.0
2018-02-22,54.272,54.532,53.147,53.259,4038200,0.0,0.0
2018-02-23,53.705,53.918,53.398,53.881,3310000,0.0,0.0
2018-02-26,54.587,55.6,54.495,55.284,5293700,0.0,0.0
2018-02-27,55.377,55.489,54.327,54.337,3606300,0.0,0.0
2018-02-28,54.504,54.662,53.733,53.742,4825200,0.0,0.0
2018-03-01,53.686,54.597,53.417,53.9,5400800,0.0,0.0
2018-03-02,53.417,54.011,52.989,53.714,3806200,0.0,0.0
2018-03-05,53.593,54.56,53.138,54.244,5096700,0.0,0.0
2018-03-06,54.444,54.602,53.941,54.239,2931000,0.125,0.0
2018-03-07,53.699,54.025,53.522,53.606,3981200,0.0,0.0
2018-03-08,53.764,54.844,53.736,54.351,6476500,0.0,0.0
2018-03-09,54.854,55.589,54.63,55.589,4201100,0.0,0.0
2018-03-12,55.757,55.794,55.31,55.645,4605600,0.0,0.0
2018-03-13,55.915,56.576,55.664,56.176,5235600,0.0,0.0
2018-03-14,56.213,56.641,55.245,55.515,4682200,0.0,0.0
2018-03-15,55.58,56.12,55.133,55.813,3915300,0.0,0.0
2018-03-16,56.12,57.153,56.055,56.707,5406400,0.0,0.0
2018-03-19,56.492,57.023,56.036,56.427,4453000,0.0,0.0
2018-03-20,56.548,56.79,56.334,56.511,2797100,0.0,0.0
2018-03-21,54.053,54.379,52.758,53.801,13634600,0.0,0.0
2018-03-22,53.55,54.258,53.056,53.075,7117500,0.0,0.0
2018-03-23,52.935,53.978,52.47,52.814,6880300,0.0,0.0
2018-03-26,53.541,53.876,52.982,53.624,5506600,0.0,0.0
2018-03-27,53.857,53.96,52.405,52.786,4424500,0.0,0.0
2018-03-28,52.805,53.001,52.023,52.377,4703100,0.0,0.0
2018-03-29,52.507,53.624,52.433,53.336,3087500,0.0,0.0
2018-04-02,53.252,53.252,50.086,50.598,5337000,0.0,0.0
2018-04-03,51.157,52.181,50.71,52.116,4294000,0.0,0.0
2018-04-04,51.269,52.6,51.073,52.479,3641700,0.0,0.0
2018-04-05,52.852,53.243,52.395,52.945,3689900,0.0,0.0
2018-04-06,52.544,52.768,51.073,51.483,5301900,0.0,0.0
2018-04-09,51.799,51.976,50.98,51.073,5856800,0.0,0.0
2018-04-10,51.678,51.753,49.909,50.403,5868600,0.0,0.0
2018-04-11,50.142,50.598,49.816,49.816,3599600,0.0,0.0
2018-04-12,50.365,52.088,50.077,51.157,5686700,0.0,0.0
2018-04-13,51.325,52.135,50.766,51.278,4761200,0.0,0.0
2018-04-16,51.492,51.911,50.803,51.11,5175700,0.0,0.0
2018-04-17,51.539,51.669,49.546,50.533,8060000,0.0,0.0
2018-04-18,50.747,52.628,50.635,51.976,6559900,0.0,0.0
2018-04-19,51.818,51.865,50.673,51.027,4391500,0.0,0.0
2018-04-20,51.073,51.408,50.598,50.999,5031700,0.0,0.0
2018-04-23,51.064,51.716,50.85,51.194,4465500,0.0,0.0
2018-04-24,51.511,51.567,49.751,50.17,3820000,0.0,0.0
2018-04-25,50.142,50.412,49.192,50.123,5132400,0.0,0.0
2018-04-26,48.596,50.086,47.488,49.63,9809800,0.0,0.0
2018-04-27,49.481,50.161,49.099,49.844,4891400,0.0,0.0
2018-04-30,49.928,50.077,49.08,49.192,8023200,0.0,0.0
2018-05-01,49.164,49.546,48.559,49.295,4016100,0.0,0.0
2018-05-02,49.332,49.723,48.596,48.615,6346400,0.0,0.0
2018-05-03,48.559,48.922,48.028,48.643,4330800,0.0,0.0
2018-05-04,48.419,49.444,48.336,49.146,4067800,0.0,0.0
2018-05-07,49.164,49.295,48.373,48.419,5045500,0.0,0.0
2018-05-08,48.578,49.416,48.373,48.727,6272400,0.0,0.0
2018-05-09,48.531,48.792,47.889,48.01,4222300,0.0,0.0
2018-05-10,47.768,48.596,47.73,48.363,6779700,0.0,0.0
2018-05-11,48.606,49.053,48.345,48.848,4890500,0.0,0.0
2018-05-14,48.894,49.108,48.485,48.606,7076300,0.0,0.0
2018-05-15,48.401,48.503,47.898,48.14,5241200,0.0,0.0
2018-05-16,48.187,49.695,48.038,49.36,5834700,0.0,0.0
2018-05-17,49.434,49.918,48.773,48.857,6222700,0.0,0.0
2018-05-18,48.755,49.369,48.531,48.596,6950400,0.0,0.0
2018-05-21,48.838,49.202,48.55,48.624,7237000,0.0,0.0
2018-05-22,48.894,49.043,47.19,47.349,9569000,0.0,0.0
2018-05-23,47.33,47.367,46.743,46.855,7580500,0.0,0.0
2018-05-24,46.939,47.972,46.753,47.684,8489900,0.0,0.0
2018-05-25,47.861,49.77,47.823,49.22,9292300,0.0,0.0
2018-05-29,48.997,49.164,47.684,47.944,7178100,0.0,0.0
2018-05-30,48.187,48.27,47.423,47.795,5442200,0.0,0.0
2018-05-31,47.805,48.233,47.414,47.563,7054100,0.0,0.0
2018-06-01,47.674,47.991,47.144,47.451,5486900,0.0,0.0
2018-06-04,47.609,48.494,47.488,48.093,5322600,0.0,0.0
2018-06-05,47.813,48.009,47.085,47.542,4620100,0.16,0.0
2018-06-06,47.029,47.477,46.636,47.402,7321700,0.0,0.0
2018-06-07,47.402,47.598,47.019,47.3,5601800,0.0,0.0
2018-06-08,47.206,47.468,46.917,47.15,4939500,0.0,0.0
2018-06-11,47.598,48.542,47.365,47.617,9813600,0.0,0.0
2018-06-12,47.682,47.795,47.243,47.608,8126800,0.0,0.0
2018-06-13,47.823,48.458,47.776,47.963,6253200,0.0,0.0
2018-06-14,48.196,48.635,48.009,48.514,5683900,0.0,0.0
2018-06-15,48.224,48.971,47.981,48.738,8637100,0.0,0.0
2018-06-18,48.411,49.046,47.991,48.915,5543400,0.0,0.0
2018-06-19,48.598,48.654,47.795,48.299,4658900,0.0,0.0
2018-06-20,48.56,48.598,48.131,48.57,7040900,0.0,0.0
2018-06-21,48.504,49.728,48.411,49.644,8098300,0.0,0.0
2018-06-22,49.373,50.008,48.458,48.486,9187400,0.0,0.0
2018-06-25,48.206,48.439,47.561,47.897,7836600,0.0,0.0
2018-06-26,48.187,48.187,47.58,47.795,4410900,0.0,0.0
2018-06-27,47.832,47.851,46.87,47.047,6737900,0.0,0.0
2018-06-28,47.374,47.617,46.879,47.356,4652900,0.0,0.0
2018-06-29,47.449,48.056,47.384,47.524,4227700,0.0,0.0
2018-07-02,47.29,48.187,47.169,48.14,5127500,0.0,0.0
2018-07-03,48.159,48.635,47.757,48.121,2470400,0.0,0.0
2018-07-05,48.355,48.617,48.159,48.439,4440900,0.0,0.0
2018-07-06,48.626,49.541,48.57,49.261,5796700,0.0,0.0
2018-07-09,49.41,49.99,49.112,49.747,4843600,0.0,0.0
2018-07-10,49.635,49.691,49.009,49.504,3484000,0.0,0.0
2018-07-11,49.074,49.186,48.224,49.065,5788300,0.0,0.0
2018-07-12,49.625,49.709,48.439,49.289,4102600,0.0,0.0
2018-07-13,49.196,49.737,49.158,49.588,3392100,0.0,0.0
2018-07-16,49.868,49.962,49.27,49.579,3713800,0.0,0.0
2018-07-17,49.42,50.176,49.42,49.709,3942600,0.0,0.0
2018-07-18,50.494,51.587,50.204,50.344,7258400,0.0,0.0
2018-07-19,50.457,50.531,49.887,50.232,4013500,0.0,0.0
2018-07-20,50.046,50.316,49.728,49.905,4674400,0.0,0.0
2018-07-23,49.747,50.167,49.298,50.027,3846100,0.0,0.0
2018-07-24,50.195,50.204,48.42,48.486,5782100,0.0,0.0
2018-07-25,48.57,49.149,48.252,48.841,5445700,0.0,0.0
2018-07-26,48.663,53.128,48.598,52.96,11997000,0.0,0.0
2018-07-27,52.857,54.576,52.782,54.529,8891400,0.0,0.0
2018-07-30,54.249,54.576,53.726,54.081,5492200,0.0,0.0
2018-07-31,54.305,55.416,54.277,54.323,5138600,0.0,0.0
2018-08-01,54.286,54.492,52.717,52.792,4292400,0.0,0.0
